,component_name,created_at,device_id,id,occurred_at,updated_at,value,name,sensor_kind,Timestamp,Kitchen,Laundry,Toilet,Medication Area,Living Room,Master Bedroom,Spare Bedroom,Bathroom
774,motion,2017-03-05T23:35:52.225Z,6,191981,2017-03-05T23:35:52.217Z,2017-03-05T23:35:52.225Z,active,Kitchen Motion,Motion,2017-03-05T23:35:52.217Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
775,motion,2017-03-05T23:36:12.734Z,6,191983,2017-03-05T23:36:12.723Z,2017-03-05T23:36:12.734Z,inactive,Kitchen Motion,Motion,2017-03-05T23:36:12.723Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
776,motion,2017-03-05T23:37:22.603Z,6,191985,2017-03-05T23:37:22.589Z,2017-03-05T23:37:22.603Z,active,Kitchen Motion,Motion,2017-03-05T23:37:22.589Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
777,motion,2017-03-05T23:37:42.988Z,6,191987,2017-03-05T23:37:42.978Z,2017-03-05T23:37:42.988Z,inactive,Kitchen Motion,Motion,2017-03-05T23:37:42.978Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
778,motion,2017-03-05T23:39:39.028Z,6,191989,2017-03-05T23:39:39.016Z,2017-03-05T23:39:39.028Z,active,Kitchen Motion,Motion,2017-03-05T23:39:39.016Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
779,motion,2017-03-05T23:39:49.982Z,6,191991,2017-03-05T23:39:49.972Z,2017-03-05T23:39:49.982Z,inactive,Kitchen Motion,Motion,2017-03-05T23:39:49.972Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
780,motion,2017-03-05T23:42:22.562Z,6,191993,2017-03-05T23:42:22.549Z,2017-03-05T23:42:22.562Z,active,Kitchen Motion,Motion,2017-03-05T23:42:22.549Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
781,motion,2017-03-05T23:42:42.983Z,6,191995,2017-03-05T23:42:42.971Z,2017-03-05T23:42:42.983Z,inactive,Kitchen Motion,Motion,2017-03-05T23:42:42.971Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
782,motion,2017-03-05T23:50:04.327Z,6,191997,2017-03-05T23:50:04.315Z,2017-03-05T23:50:04.327Z,active,Kitchen Motion,Motion,2017-03-05T23:50:04.315Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
783,motion,2017-03-05T23:50:24.973Z,6,191999,2017-03-05T23:50:24.959Z,2017-03-05T23:50:24.973Z,inactive,Kitchen Motion,Motion,2017-03-05T23:50:24.959Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
784,motion,2017-03-05T23:57:05.798Z,6,192001,2017-03-05T23:57:05.780Z,2017-03-05T23:57:05.798Z,active,Kitchen Motion,Motion,2017-03-05T23:57:05.780Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
785,motion,2017-03-05T23:57:16.705Z,6,192003,2017-03-05T23:57:16.693Z,2017-03-05T23:57:16.705Z,inactive,Kitchen Motion,Motion,2017-03-05T23:57:16.693Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
786,motion,2017-03-05T23:58:34.180Z,6,192011,2017-03-05T23:58:34.160Z,2017-03-05T23:58:34.180Z,active,Kitchen Motion,Motion,2017-03-05T23:58:34.160Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
787,motion,2017-03-05T23:59:18.705Z,6,192019,2017-03-05T23:59:18.693Z,2017-03-05T23:59:18.705Z,inactive,Kitchen Motion,Motion,2017-03-05T23:59:18.693Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
788,motion,2017-03-06T00:02:44.844Z,6,192063,2017-03-06T00:02:44.833Z,2017-03-06T00:02:44.844Z,active,Kitchen Motion,Motion,2017-03-06T00:02:44.833Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
789,motion,2017-03-06T00:02:55.690Z,6,192065,2017-03-06T00:02:55.682Z,2017-03-06T00:02:55.690Z,inactive,Kitchen Motion,Motion,2017-03-06T00:02:55.682Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
790,motion,2017-03-06T00:03:44.717Z,6,192073,2017-03-06T00:03:44.704Z,2017-03-06T00:03:44.717Z,active,Kitchen Motion,Motion,2017-03-06T00:03:44.704Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
791,motion,2017-03-06T00:03:55.690Z,6,192075,2017-03-06T00:03:55.683Z,2017-03-06T00:03:55.690Z,inactive,Kitchen Motion,Motion,2017-03-06T00:03:55.683Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
792,motion,2017-03-06T00:05:57.626Z,6,192089,2017-03-06T00:05:57.612Z,2017-03-06T00:05:57.626Z,active,Kitchen Motion,Motion,2017-03-06T00:05:57.612Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
793,motion,2017-03-06T00:06:08.951Z,6,192091,2017-03-06T00:06:08.940Z,2017-03-06T00:06:08.951Z,inactive,Kitchen Motion,Motion,2017-03-06T00:06:08.940Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
794,motion,2017-03-06T00:08:17.411Z,6,192093,2017-03-06T00:08:17.398Z,2017-03-06T00:08:17.411Z,active,Kitchen Motion,Motion,2017-03-06T00:08:17.398Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
795,motion,2017-03-06T00:08:37.690Z,6,192095,2017-03-06T00:08:37.678Z,2017-03-06T00:08:37.690Z,inactive,Kitchen Motion,Motion,2017-03-06T00:08:37.678Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
796,motion,2017-03-06T00:13:20.329Z,6,192103,2017-03-06T00:13:20.313Z,2017-03-06T00:13:20.329Z,active,Kitchen Motion,Motion,2017-03-06T00:13:20.313Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
797,motion,2017-03-06T00:13:42.940Z,6,192105,2017-03-06T00:13:42.928Z,2017-03-06T00:13:42.940Z,inactive,Kitchen Motion,Motion,2017-03-06T00:13:42.928Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
798,motion,2017-03-06T00:17:15.965Z,6,192107,2017-03-06T00:17:15.954Z,2017-03-06T00:17:15.965Z,active,Kitchen Motion,Motion,2017-03-06T00:17:15.954Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
799,motion,2017-03-06T00:17:26.935Z,6,192109,2017-03-06T00:17:26.923Z,2017-03-06T00:17:26.935Z,inactive,Kitchen Motion,Motion,2017-03-06T00:17:26.923Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
800,motion,2017-03-06T00:26:13.263Z,6,192111,2017-03-06T00:26:13.246Z,2017-03-06T00:26:13.263Z,active,Kitchen Motion,Motion,2017-03-06T00:26:13.246Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
801,motion,2017-03-06T00:26:33.673Z,6,192113,2017-03-06T00:26:33.654Z,2017-03-06T00:26:33.673Z,inactive,Kitchen Motion,Motion,2017-03-06T00:26:33.654Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
802,motion,2017-03-06T00:37:51.044Z,6,192115,2017-03-06T00:37:51.026Z,2017-03-06T00:37:51.044Z,active,Kitchen Motion,Motion,2017-03-06T00:37:51.026Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
803,motion,2017-03-06T00:38:01.649Z,6,192117,2017-03-06T00:38:01.636Z,2017-03-06T00:38:01.649Z,inactive,Kitchen Motion,Motion,2017-03-06T00:38:01.636Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
804,motion,2017-03-06T00:50:06.110Z,6,192119,2017-03-06T00:50:06.101Z,2017-03-06T00:50:06.110Z,active,Kitchen Motion,Motion,2017-03-06T00:50:06.101Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
805,motion,2017-03-06T00:50:26.888Z,6,192121,2017-03-06T00:50:26.875Z,2017-03-06T00:50:26.888Z,inactive,Kitchen Motion,Motion,2017-03-06T00:50:26.875Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
806,motion,2017-03-06T00:51:33.690Z,6,192123,2017-03-06T00:51:33.671Z,2017-03-06T00:51:33.690Z,active,Kitchen Motion,Motion,2017-03-06T00:51:33.671Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
807,motion,2017-03-06T00:51:56.620Z,6,192125,2017-03-06T00:51:56.613Z,2017-03-06T00:51:56.620Z,inactive,Kitchen Motion,Motion,2017-03-06T00:51:56.613Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
808,motion,2017-03-06T00:54:55.302Z,6,192127,2017-03-06T00:54:55.294Z,2017-03-06T00:54:55.302Z,active,Kitchen Motion,Motion,2017-03-06T00:54:55.294Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
809,motion,2017-03-06T00:55:35.623Z,6,192129,2017-03-06T00:55:35.613Z,2017-03-06T00:55:35.623Z,inactive,Kitchen Motion,Motion,2017-03-06T00:55:35.613Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
810,motion,2017-03-06T00:57:21.703Z,6,192137,2017-03-06T00:57:21.692Z,2017-03-06T00:57:21.703Z,active,Kitchen Motion,Motion,2017-03-06T00:57:21.692Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
811,motion,2017-03-06T00:57:24.049Z,3,192139,2017-03-06T00:57:24.042Z,2017-03-06T00:57:24.049Z,active,Living Room Motion,Motion,2017-03-06T00:57:24.042Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
812,motion,2017-03-06T00:57:44.873Z,6,192147,2017-03-06T00:57:44.862Z,2017-03-06T00:57:44.873Z,inactive,Kitchen Motion,Motion,2017-03-06T00:57:44.862Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
813,motion,2017-03-06T00:57:59.364Z,3,192149,2017-03-06T00:57:59.352Z,2017-03-06T00:57:59.364Z,inactive,Living Room Motion,Motion,2017-03-06T00:57:59.352Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
814,motion,2017-03-06T01:16:22.491Z,3,192217,2017-03-06T01:16:22.478Z,2017-03-06T01:16:22.491Z,active,Living Room Motion,Motion,2017-03-06T01:16:22.478Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
815,motion,2017-03-06T01:16:33.595Z,3,192219,2017-03-06T01:16:33.584Z,2017-03-06T01:16:33.595Z,inactive,Living Room Motion,Motion,2017-03-06T01:16:33.584Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
816,motion,2017-03-06T01:16:36.109Z,3,192221,2017-03-06T01:16:36.102Z,2017-03-06T01:16:36.109Z,active,Living Room Motion,Motion,2017-03-06T01:16:36.102Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
817,motion,2017-03-06T01:16:46.610Z,3,192222,2017-03-06T01:16:46.584Z,2017-03-06T01:16:46.610Z,inactive,Living Room Motion,Motion,2017-03-06T01:16:46.584Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
818,motion,2017-03-06T01:17:34.612Z,3,192224,2017-03-06T01:17:34.601Z,2017-03-06T01:17:34.612Z,active,Living Room Motion,Motion,2017-03-06T01:17:34.601Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
819,motion,2017-03-06T01:17:45.592Z,3,192226,2017-03-06T01:17:45.582Z,2017-03-06T01:17:45.592Z,inactive,Living Room Motion,Motion,2017-03-06T01:17:45.582Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
820,motion,2017-03-06T01:32:25.067Z,3,192228,2017-03-06T01:32:25.053Z,2017-03-06T01:32:25.067Z,active,Living Room Motion,Motion,2017-03-06T01:32:25.053Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
821,motion,2017-03-06T01:32:45.575Z,3,192230,2017-03-06T01:32:45.563Z,2017-03-06T01:32:45.575Z,inactive,Living Room Motion,Motion,2017-03-06T01:32:45.563Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
822,motion,2017-03-06T01:33:25.492Z,3,192232,2017-03-06T01:33:25.479Z,2017-03-06T01:33:25.492Z,active,Living Room Motion,Motion,2017-03-06T01:33:25.479Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
823,motion,2017-03-06T01:33:36.316Z,3,192234,2017-03-06T01:33:36.304Z,2017-03-06T01:33:36.316Z,inactive,Living Room Motion,Motion,2017-03-06T01:33:36.304Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
824,motion,2017-03-06T01:35:45.610Z,3,192236,2017-03-06T01:35:45.593Z,2017-03-06T01:35:45.610Z,active,Living Room Motion,Motion,2017-03-06T01:35:45.593Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
825,motion,2017-03-06T01:35:56.308Z,3,192238,2017-03-06T01:35:56.299Z,2017-03-06T01:35:56.308Z,inactive,Living Room Motion,Motion,2017-03-06T01:35:56.299Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
826,motion,2017-03-06T01:36:01.550Z,3,192240,2017-03-06T01:36:01.543Z,2017-03-06T01:36:01.550Z,active,Living Room Motion,Motion,2017-03-06T01:36:01.543Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
827,motion,2017-03-06T01:36:24.568Z,3,192243,2017-03-06T01:36:24.557Z,2017-03-06T01:36:24.568Z,inactive,Living Room Motion,Motion,2017-03-06T01:36:24.557Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
828,motion,2017-03-06T01:36:27.955Z,2,192245,2017-03-06T01:36:27.943Z,2017-03-06T01:36:27.955Z,active,entryway - out-of-bounds transit,Transit,2017-03-06T01:36:27.943Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
829,motion,2017-03-06T01:36:47.389Z,2,192248,2017-03-06T01:36:47.382Z,2017-03-06T01:36:47.389Z,inactive,entryway - out-of-bounds transit,Transit,2017-03-06T01:36:47.382Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
830,motion,2017-03-06T01:39:27.823Z,2,192250,2017-03-06T01:39:27.810Z,2017-03-06T01:39:27.823Z,active,entryway - out-of-bounds transit,Transit,2017-03-06T01:39:27.810Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
831,motion,2017-03-06T01:39:35.247Z,3,192253,2017-03-06T01:39:35.235Z,2017-03-06T01:39:35.247Z,active,Living Room Motion,Motion,2017-03-06T01:39:35.235Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
832,motion,2017-03-06T01:39:39.958Z,6,192255,2017-03-06T01:39:39.944Z,2017-03-06T01:39:39.958Z,active,Kitchen Motion,Motion,2017-03-06T01:39:39.944Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
833,motion,2017-03-06T01:39:42.654Z,2,192257,2017-03-06T01:39:42.641Z,2017-03-06T01:39:42.654Z,inactive,entryway - out-of-bounds transit,Transit,2017-03-06T01:39:42.641Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
834,motion,2017-03-06T01:40:06.589Z,6,192259,2017-03-06T01:40:06.574Z,2017-03-06T01:40:06.589Z,inactive,Kitchen Motion,Motion,2017-03-06T01:40:06.574Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
835,motion,2017-03-06T01:40:10.556Z,3,192261,2017-03-06T01:40:10.549Z,2017-03-06T01:40:10.556Z,inactive,Living Room Motion,Motion,2017-03-06T01:40:10.549Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
836,motion,2017-03-06T01:40:29.333Z,3,192263,2017-03-06T01:40:29.322Z,2017-03-06T01:40:29.333Z,active,Living Room Motion,Motion,2017-03-06T01:40:29.322Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
837,motion,2017-03-06T01:40:52.084Z,6,192265,2017-03-06T01:40:52.072Z,2017-03-06T01:40:52.084Z,active,Kitchen Motion,Motion,2017-03-06T01:40:52.072Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
838,motion,2017-03-06T01:41:06.566Z,3,192267,2017-03-06T01:41:06.554Z,2017-03-06T01:41:06.566Z,inactive,Living Room Motion,Motion,2017-03-06T01:41:06.554Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
839,motion,2017-03-06T01:41:49.805Z,6,192269,2017-03-06T01:41:49.794Z,2017-03-06T01:41:49.805Z,inactive,Kitchen Motion,Motion,2017-03-06T01:41:49.794Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
840,motion,2017-03-06T01:42:20.878Z,6,192271,2017-03-06T01:42:20.864Z,2017-03-06T01:42:20.878Z,active,Kitchen Motion,Motion,2017-03-06T01:42:20.864Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
841,motion,2017-03-06T01:42:25.210Z,19,192273,2017-03-06T01:42:25.198Z,2017-03-06T01:42:25.210Z,active,Medication Area,Motion,2017-03-06T01:42:25.198Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
842,motion,2017-03-06T01:42:43.809Z,6,192275,2017-03-06T01:42:43.793Z,2017-03-06T01:42:43.809Z,inactive,Kitchen Motion,Motion,2017-03-06T01:42:43.793Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
843,motion,2017-03-06T01:42:45.767Z,19,192277,2017-03-06T01:42:45.760Z,2017-03-06T01:42:45.767Z,inactive,Medication Area,Motion,2017-03-06T01:42:45.760Z,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied
844,motion,2017-03-06T01:43:51.905Z,6,192279,2017-03-06T01:43:51.897Z,2017-03-06T01:43:51.905Z,active,Kitchen Motion,Motion,2017-03-06T01:43:51.897Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
845,motion,2017-03-06T01:43:53.170Z,19,192281,2017-03-06T01:43:53.163Z,2017-03-06T01:43:53.170Z,active,Medication Area,Motion,2017-03-06T01:43:53.163Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
846,motion,2017-03-06T01:44:14.032Z,19,192283,2017-03-06T01:44:14.020Z,2017-03-06T01:44:14.032Z,inactive,Medication Area,Motion,2017-03-06T01:44:14.020Z,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied
847,motion,2017-03-06T01:44:32.553Z,6,192285,2017-03-06T01:44:32.535Z,2017-03-06T01:44:32.553Z,inactive,Kitchen Motion,Motion,2017-03-06T01:44:32.535Z,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied
848,motion,2017-03-06T01:44:35.059Z,6,192287,2017-03-06T01:44:35.052Z,2017-03-06T01:44:35.059Z,active,Kitchen Motion,Motion,2017-03-06T01:44:35.052Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
849,motion,2017-03-06T01:44:41.610Z,19,192289,2017-03-06T01:44:41.600Z,2017-03-06T01:44:41.610Z,active,Medication Area,Motion,2017-03-06T01:44:41.600Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
850,motion,2017-03-06T01:44:57.541Z,6,192291,2017-03-06T01:44:57.533Z,2017-03-06T01:44:57.541Z,inactive,Kitchen Motion,Motion,2017-03-06T01:44:57.533Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
851,motion,2017-03-06T01:45:04.358Z,19,192293,2017-03-06T01:45:04.336Z,2017-03-06T01:45:04.358Z,inactive,Medication Area,Motion,2017-03-06T01:45:04.336Z,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied
852,motion,2017-03-06T01:46:03.181Z,6,192295,2017-03-06T01:46:03.169Z,2017-03-06T01:46:03.181Z,active,Kitchen Motion,Motion,2017-03-06T01:46:03.169Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
853,motion,2017-03-06T01:46:03.228Z,19,192296,2017-03-06T01:46:03.212Z,2017-03-06T01:46:03.228Z,active,Medication Area,Motion,2017-03-06T01:46:03.212Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
854,motion,2017-03-06T01:46:14.030Z,19,192299,2017-03-06T01:46:14.018Z,2017-03-06T01:46:14.030Z,inactive,Medication Area,Motion,2017-03-06T01:46:14.018Z,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied
855,motion,2017-03-06T01:47:01.536Z,6,192301,2017-03-06T01:47:01.529Z,2017-03-06T01:47:01.536Z,inactive,Kitchen Motion,Motion,2017-03-06T01:47:01.529Z,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied
856,motion,2017-03-06T01:47:04.055Z,6,192303,2017-03-06T01:47:04.049Z,2017-03-06T01:47:04.055Z,active,Kitchen Motion,Motion,2017-03-06T01:47:04.049Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
857,motion,2017-03-06T01:47:14.546Z,6,192304,2017-03-06T01:47:14.534Z,2017-03-06T01:47:14.546Z,inactive,Kitchen Motion,Motion,2017-03-06T01:47:14.534Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
858,motion,2017-03-06T01:47:19.457Z,6,192306,2017-03-06T01:47:19.445Z,2017-03-06T01:47:19.457Z,active,Kitchen Motion,Motion,2017-03-06T01:47:19.445Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
859,motion,2017-03-06T01:47:37.015Z,19,192308,2017-03-06T01:47:37.005Z,2017-03-06T01:47:37.015Z,active,Medication Area,Motion,2017-03-06T01:47:37.005Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
860,motion,2017-03-06T01:47:59.764Z,19,192310,2017-03-06T01:47:59.758Z,2017-03-06T01:47:59.764Z,inactive,Medication Area,Motion,2017-03-06T01:47:59.758Z,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied
861,motion,2017-03-06T01:48:03.031Z,19,192312,2017-03-06T01:48:03.021Z,2017-03-06T01:48:03.031Z,active,Medication Area,Motion,2017-03-06T01:48:03.021Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
862,motion,2017-03-06T01:48:23.773Z,19,192314,2017-03-06T01:48:23.762Z,2017-03-06T01:48:23.773Z,inactive,Medication Area,Motion,2017-03-06T01:48:23.762Z,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied
863,motion,2017-03-06T01:48:27.795Z,6,192316,2017-03-06T01:48:27.784Z,2017-03-06T01:48:27.795Z,inactive,Kitchen Motion,Motion,2017-03-06T01:48:27.784Z,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied
864,motion,2017-03-06T01:48:39.868Z,6,192318,2017-03-06T01:48:39.856Z,2017-03-06T01:48:39.868Z,active,Kitchen Motion,Motion,2017-03-06T01:48:39.856Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
865,motion,2017-03-06T01:48:50.788Z,6,192320,2017-03-06T01:48:50.781Z,2017-03-06T01:48:50.788Z,inactive,Kitchen Motion,Motion,2017-03-06T01:48:50.781Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
